step,initial_mean_opinin,last_mean_opinin,best_labels,reward_best,best_opinion
61,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
62,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
63,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
64,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
65,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
66,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
67,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
68,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
69,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
70,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
71,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.280792236328125,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
72,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.28240966796875,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
73,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.28240966796875,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
74,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.28240966796875,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
75,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.28240966796875,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
76,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.28240966796875,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
77,3.470738172531128,3.747542142868042,"FrankenData(orig_edge_num=280, opinion=[72, 1], pos=[72, 2], dist_label=[72], social_edge=[2, 348], edge_attr=[348], geographical_edge=[2, 127], geo_edge_attr=[127], reps=[4])",0.28240966796875,"[5.638062000274658, 3.6727590560913086, 3.802473306655884, 3.6767895221710205, 3.4697747230529785, 3.7275736331939697, 1.8853963613510132, 3.9828765392303467, 3.738995313644409, 7.764465808868408, 4.940887451171875, 3.891362190246582, 2.624372959136963, 3.9573137760162354, 5.134995937347412, 3.492884635925293, 4.0471110343933105, 3.859924554824829, 5.451817512512207, 3.9184224605560303, 3.790574073791504, 3.07719087600708, 4.072373867034912, 4.3099236488342285, 4.3969407081604, 4.22396183013916, 4.031444549560547, 3.8347694873809814, 3.9957573413848877, 2.3710451126098633, 2.1831018924713135, 3.2874507904052734, 4.466853141784668, 4.304049968719482, 4.4190287590026855, 3.341939926147461, 4.303930282592773, 2.835911273956299, 3.715369701385498, 2.491302967071533, 3.7968971729278564, 3.966829776763916, 4.469862937927246, 2.9161217212677, 3.864400625228882, 3.689481019973755, 2.283381938934326, 3.866577386856079, 2.6424994468688965, 4.368053913116455, 3.896090507507324, 4.621612071990967, 3.14084529876709, 1.9121086597442627, 3.5854241847991943, 2.33866286277771, 2.8238508701324463, 3.9730639457702637, 4.46026086807251, 4.771478176116943, 3.8915770053863525, 3.7221832275390625, 2.263150215148926, 2.0426135063171387, 2.4914422035217285, 4.373705863952637, 3.717193603515625, 4.489322185516357, 4.708503723144531, 3.7579052448272705, 3.029313325881958, 3.817426919937134]"
